crop,state,district,year,season,area,production,yield
Arhar/Tur,Andhra Pradesh,ADILABAD, 1998-99,Kharif     ,35900.0,12700,0.35
Arhar/Tur,Assam,NALBARI, 1999-00,Kharif     ,304.0,182,0.60
Arhar/Tur,Assam,NALBARI, 2000-01,Kharif     ,304.0,182,0.60
Arhar/Tur,Assam,NALBARI, 2001-02,Kharif     ,295.0,177,0.60
Arhar/Tur,Assam,NALBARI, 2002-03,Kharif     ,300.0,180,0.60
Arhar/Tur,Assam,NALBARI, 2003-04,Kharif     ,190.0,114,0.60
Arhar/Tur,Assam,NALBARI, 2004-05,Kharif     ,320.0,192,0.60
Arhar/Tur,Assam,NALBARI, 2005-06,Kharif     ,173.0,104,0.60
Arhar/Tur,Assam,NALBARI, 2006-07,Kharif     ,143.0,86,0.60
Arhar/Tur,Assam,NALBARI, 2007-08,Kharif     ,130.0,78,0.60
Arhar/Tur,Assam,NALBARI, 2008-09,Kharif     ,91.0,55,0.60
Arhar/Tur,Assam,NALBARI, 1998-99,Kharif     ,310.0,186,0.60
Arhar/Tur,Assam,NALBARI, 2009-10,Kharif     ,95.0,57,0.60
Arhar/Tur,Assam,NALBARI, 2011-12,Kharif     ,98.0,60,0.61
Arhar/Tur,Assam,NALBARI, 2012-13,Kharif     ,100.0,67,0.67
Arhar/Tur,Assam,NALBARI, 2013-14,Kharif     ,96.0,67,0.70
Arhar/Tur,Assam,NALBARI, 2014-15,Kharif     ,90.0,69,0.77
Arhar/Tur,Assam,NALBARI, 2015-16,Kharif     ,98.0,69,0.70
Arhar/Tur,Assam,NALBARI, 2016-17,Kharif     ,99.0,79,0.80
Arhar/Tur,Assam,NALBARI, 2017-18,Kharif     ,96.0,103,1.07
Arhar/Tur,Assam,SIVASAGAR, 1998-99,Kharif     ,23.0,13,0.57
Arhar/Tur,Assam,SIVASAGAR, 1999-00,Kharif     ,14.0,8,0.57
Arhar/Tur,Assam,SIVASAGAR, 2000-01,Kharif     ,14.0,9,0.64
Arhar/Tur,Assam,NALBARI, 2010-11,Kharif     ,96.0,58,0.60
Arhar/Tur,Assam,NAGAON, 2017-18,Kharif     ,479.0,409,0.85
Arhar/Tur,Assam,NAGAON, 2016-17,Kharif     ,295.0,221,0.75
Arhar/Tur,Assam,NAGAON, 2015-16,Kharif     ,585.0,435,0.74
Arhar/Tur,Assam,MARIGAON, 2012-13,Kharif     ,117.0,98,0.84
Arhar/Tur,Assam,MARIGAON, 2013-14,Kharif     ,127.0,109,0.86
Arhar/Tur,Assam,MARIGAON, 2014-15,Kharif     ,111.0,106,0.95
Arhar/Tur,Assam,MARIGAON, 2015-16,Kharif     ,94.0,64,0.68
Arhar/Tur,Assam,MARIGAON, 2016-17,Kharif     ,89.0,53,0.60
Arhar/Tur,Assam,MARIGAON, 2017-18,Kharif     ,76.0,46,0.61
Arhar/Tur,Assam,NAGAON, 1998-99,Kharif     ,2394.0,1614,0.67
Arhar/Tur,Assam,NAGAON, 1999-00,Kharif     ,1819.0,1226,0.67
Arhar/Tur,Assam,NAGAON, 2000-01,Kharif     ,1591.0,1073,0.67
Arhar/Tur,Assam,NAGAON, 2001-02,Kharif     ,1542.0,1039,0.67
Arhar/Tur,Assam,NAGAON, 2002-03,Kharif     ,1530.0,1031,0.67
Arhar/Tur,Assam,NAGAON, 2003-04,Kharif     ,1527.0,1029,0.67
Arhar/Tur,Assam,NAGAON, 2004-05,Kharif     ,1345.0,906,0.67
Arhar/Tur,Assam,NAGAON, 2005-06,Kharif     ,1249.0,842,0.67
Arhar/Tur,Assam,NAGAON, 2006-07,Kharif     ,1250.0,843,0.67
Arhar/Tur,Assam,NAGAON, 2007-08,Kharif     ,1214.0,831,0.68
Arhar/Tur,Assam,NAGAON, 2008-09,Kharif     ,449.0,303,0.67
Arhar/Tur,Assam,NAGAON, 2009-10,Kharif     ,968.0,654,0.68
Arhar/Tur,Assam,NAGAON, 2010-11,Kharif     ,975.0,662,0.68
Arhar/Tur,Assam,NAGAON, 2011-12,Kharif     ,530.0,425,0.80
Arhar/Tur,Assam,NAGAON, 2012-13,Kharif     ,486.0,375,0.77
Arhar/Tur,Assam,NAGAON, 2013-14,Kharif     ,539.0,419,0.78
Arhar/Tur,Assam,NAGAON, 2014-15,Kharif     ,560.0,492,0.88
Arhar/Tur,Assam,SIVASAGAR, 2001-02,Kharif     ,16.0,10,0.63
Arhar/Tur,Assam,SIVASAGAR, 2002-03,Kharif     ,19.0,12,0.63
Arhar/Tur,Assam,SIVASAGAR, 2003-04,Kharif     ,22.0,13,0.59
Arhar/Tur,Assam,SIVASAGAR, 2004-05,Kharif     ,20.0,12,0.60
Arhar/Tur,Assam,SONITPUR, 2012-13,Kharif     ,517.0,476,0.92
Arhar/Tur,Assam,SONITPUR, 2013-14,Kharif     ,619.0,576,0.93
Arhar/Tur,Assam,SONITPUR, 2014-15,Kharif     ,641.0,660,1.03
Arhar/Tur,Assam,SONITPUR, 2015-16,Kharif     ,657.0,616,0.94
Arhar/Tur,Assam,SONITPUR, 2016-17,Kharif     ,664.0,624,0.94
Arhar/Tur,Assam,SONITPUR, 2017-18,Kharif     ,657.0,614,0.93
Arhar/Tur,Assam,TINSUKIA, 1998-99,Kharif     ,85.0,63,0.74
Arhar/Tur,Assam,TINSUKIA, 1999-00,Kharif     ,87.0,65,0.75
Arhar/Tur,Assam,TINSUKIA, 2000-01,Kharif     ,120.0,90,0.75
Arhar/Tur,Assam,TINSUKIA, 2001-02,Kharif     ,120.0,89,0.74
Arhar/Tur,Assam,TINSUKIA, 2002-03,Kharif     ,104.0,77,0.74
Arhar/Tur,Assam,TINSUKIA, 2003-04,Kharif     ,93.0,70,0.75
Arhar/Tur,Assam,TINSUKIA, 2004-05,Kharif     ,71.0,53,0.75
Arhar/Tur,Assam,TINSUKIA, 2005-06,Kharif     ,93.0,69,0.74
Arhar/Tur,Assam,TINSUKIA, 2006-07,Kharif     ,89.0,66,0.74
Arhar/Tur,Assam,TINSUKIA, 2007-08,Kharif     ,80.0,60,0.75
Arhar/Tur,Assam,TINSUKIA, 2008-09,Kharif     ,77.0,57,0.74
Arhar/Tur,Assam,TINSUKIA, 2009-10,Kharif     ,112.0,83,0.74
Arhar/Tur,Assam,TINSUKIA, 2010-11,Kharif     ,114.0,85,0.75
Arhar/Tur,Assam,TINSUKIA, 2011-12,Kharif     ,94.0,74,0.79
Arhar/Tur,Assam,TINSUKIA, 2012-13,Kharif     ,96.0,80,0.83
Arhar/Tur,Assam,TINSUKIA, 2013-14,Kharif     ,97.0,91,0.94
Arhar/Tur,Assam,TINSUKIA, 2014-15,Kharif     ,82.0,79,0.96
Arhar/Tur,Assam,SONITPUR, 2011-12,Kharif     ,464.0,384,0.83
Arhar/Tur,Assam,MARIGAON, 2011-12,Kharif     ,103.0,74,0.72
Arhar/Tur,Assam,SONITPUR, 2010-11,Kharif     ,470.0,386,0.82
Arhar/Tur,Assam,SONITPUR, 2008-09,Kharif     ,388.0,339,0.87
Arhar/Tur,Assam,SIVASAGAR, 2005-06,Kharif     ,31.0,20,0.65
Arhar/Tur,Assam,SIVASAGAR, 2006-07,Kharif     ,26.0,16,0.62
Arhar/Tur,Assam,SIVASAGAR, 2007-08,Kharif     ,27.0,17,0.63
Arhar/Tur,Assam,SIVASAGAR, 2008-09,Kharif     ,15.0,9,0.60
Arhar/Tur,Assam,SIVASAGAR, 2009-10,Kharif     ,29.0,18,0.62
Arhar/Tur,Assam,SIVASAGAR, 2010-11,Kharif     ,63.0,37,0.59
Arhar/Tur,Assam,SIVASAGAR, 2011-12,Kharif     ,38.0,21,0.55
Arhar/Tur,Assam,SIVASAGAR, 2012-13,Kharif     ,40.0,26,0.65
Arhar/Tur,Assam,SIVASAGAR, 2013-14,Kharif     ,31.0,20,0.65
Arhar/Tur,Assam,SIVASAGAR, 2014-15,Kharif     ,32.0,26,0.81
Arhar/Tur,Assam,SIVASAGAR, 2015-16,Kharif     ,35.0,31,0.89
Arhar/Tur,Assam,SIVASAGAR, 2016-17,Kharif     ,31.0,25,0.81
Arhar/Tur,Assam,SIVASAGAR, 2017-18,Kharif     ,30.0,26,0.87
Arhar/Tur,Assam,SONITPUR, 1998-99,Kharif     ,334.0,269,0.81
Arhar/Tur,Assam,SONITPUR, 1999-00,Kharif     ,367.0,286,0.78
Arhar/Tur,Assam,SONITPUR, 2000-01,Kharif     ,379.0,309,0.82
Arhar/Tur,Assam,SONITPUR, 2001-02,Kharif     ,388.0,312,0.80
Arhar/Tur,Assam,SONITPUR, 2002-03,Kharif     ,411.0,336,0.82
Arhar/Tur,Assam,SONITPUR, 2003-04,Kharif     ,499.0,413,0.83
Arhar/Tur,Assam,SONITPUR, 2004-05,Kharif     ,495.0,405,0.82
Arhar/Tur,Assam,SONITPUR, 2005-06,Kharif     ,498.0,414,0.83
Arhar/Tur,Assam,SONITPUR, 2006-07,Kharif     ,501.0,417,0.83
Arhar/Tur,Assam,SONITPUR, 2007-08,Kharif     ,442.0,403,0.91
Arhar/Tur,Assam,SONITPUR, 2009-10,Kharif     ,389.0,306,0.79
Arhar/Tur,Assam,TINSUKIA, 2015-16,Kharif     ,83.0,61,0.73
Arhar/Tur,Assam,MARIGAON, 2010-11,Kharif     ,79.0,59,0.75
Arhar/Tur,Assam,MARIGAON, 2008-09,Kharif     ,51.0,35,0.69
Arhar/Tur,Assam,KARBI ANGLONG, 2012-13,Kharif     ,1088.0,874,0.80
Arhar/Tur,Assam,KARBI ANGLONG, 2013-14,Kharif     ,1231.0,934,0.76
Arhar/Tur,Assam,KARBI ANGLONG, 2014-15,Kharif     ,1100.0,1011,0.92
Arhar/Tur,Assam,KARBI ANGLONG, 2015-16,Kharif     ,1119.0,919,0.82
Arhar/Tur,Assam,KARBI ANGLONG, 2016-17,Kharif     ,1143.0,900,0.79
Arhar/Tur,Assam,KARBI ANGLONG, 2017-18,Kharif     ,1085.0,855,0.79
Arhar/Tur,Assam,KARIMGANJ, 1998-99,Kharif     ,60.0,41,0.68
Arhar/Tur,Assam,KARIMGANJ, 1999-00,Kharif     ,70.0,48,0.69
Arhar/Tur,Assam,KARIMGANJ, 2000-01,Kharif     ,55.0,38,0.69
Arhar/Tur,Assam,KARIMGANJ, 2001-02,Kharif     ,55.0,38,0.69
Arhar/Tur,Assam,KARBI ANGLONG, 2011-12,Kharif     ,1091.0,828,0.76
Arhar/Tur,Assam,KARIMGANJ, 2002-03,Kharif     ,55.0,38,0.69
Arhar/Tur,Assam,KARIMGANJ, 2004-05,Kharif     ,42.0,29,0.69
Arhar/Tur,Assam,KARIMGANJ, 2005-06,Kharif     ,40.0,28,0.70
Arhar/Tur,Assam,KARIMGANJ, 2006-07,Kharif     ,47.0,32,0.68
Arhar/Tur,Assam,KARIMGANJ, 2007-08,Kharif     ,47.0,32,0.68
Arhar/Tur,Assam,KARIMGANJ, 2008-09,Kharif     ,47.0,32,0.68
Arhar/Tur,Assam,KARIMGANJ, 2009-10,Kharif     ,51.0,36,0.71
Arhar/Tur,Assam,KARIMGANJ, 2010-11,Kharif     ,78.0,54,0.69
Arhar/Tur,Assam,KARIMGANJ, 2011-12,Kharif     ,85.0,66,0.78
Arhar/Tur,Assam,KARIMGANJ, 2012-13,Kharif     ,86.0,67,0.78
Arhar/Tur,Assam,KARIMGANJ, 2013-14,Kharif     ,77.0,58,0.75
Arhar/Tur,Assam,KARIMGANJ, 2003-04,Kharif     ,45.0,31,0.69
Arhar/Tur,Assam,KARBI ANGLONG, 2010-11,Kharif     ,1270.0,910,0.72
Arhar/Tur,Assam,KARBI ANGLONG, 2009-10,Kharif     ,1257.0,900,0.72
Arhar/Tur,Assam,KARBI ANGLONG, 2008-09,Kharif     ,1241.0,838,0.68
Arhar/Tur,Assam,KAMRUP, 2017-18,Kharif     ,164.0,152,0.93
Arhar/Tur,Assam,KAMRUP METRO, 2006-07,Kharif     ,275.0,220,0.80
Arhar/Tur,Assam,KAMRUP METRO, 2007-08,Kharif     ,75.0,60,0.80
Arhar/Tur,Assam,KAMRUP METRO, 2008-09,Kharif     ,46.0,37,0.80
Arhar/Tur,Assam,KAMRUP METRO, 2009-10,Kharif     ,35.0,28,0.80
Arhar/Tur,Assam,KAMRUP METRO, 2010-11,Kharif     ,47.0,38,0.81
Arhar/Tur,Assam,KAMRUP METRO, 2011-12,Kharif     ,38.0,32,0.84
Arhar/Tur,Assam,KAMRUP METRO, 2012-13,Kharif     ,40.0,36,0.90
Arhar/Tur,Assam,KAMRUP METRO, 2013-14,Kharif     ,40.0,36,0.90
Arhar/Tur,Assam,KAMRUP METRO, 2014-15,Kharif     ,39.0,40,1.03
Arhar/Tur,Assam,KAMRUP METRO, 2015-16,Kharif     ,34.0,31,0.91
Arhar/Tur,Assam,KAMRUP METRO, 2016-17,Kharif     ,22.0,20,0.91
Arhar/Tur,Assam,KAMRUP METRO, 2017-18,Kharif     ,29.0,27,0.93
Arhar/Tur,Assam,KARBI ANGLONG, 1998-99,Kharif     ,1016.0,692,0.68
Arhar/Tur,Assam,KARBI ANGLONG, 1999-00,Kharif     ,1021.0,692,0.68
Arhar/Tur,Assam,KARBI ANGLONG, 2000-01,Kharif     ,1024.0,696,0.68
Arhar/Tur,Assam,KARBI ANGLONG, 2001-02,Kharif     ,958.0,657,0.69
Arhar/Tur,Assam,KARBI ANGLONG, 2002-03,Kharif     ,959.0,660,0.69
Arhar/Tur,Assam,KARBI ANGLONG, 2003-04,Kharif     ,1165.0,778,0.67
Arhar/Tur,Assam,KARBI ANGLONG, 2004-05,Kharif     ,1154.0,782,0.68
Arhar/Tur,Assam,KARBI ANGLONG, 2005-06,Kharif     ,1185.0,801,0.68
Arhar/Tur,Assam,KARBI ANGLONG, 2006-07,Kharif     ,1219.0,821,0.67
Arhar/Tur,Assam,KARBI ANGLONG, 2007-08,Kharif     ,1214.0,818,0.67
Arhar/Tur,Assam,KARIMGANJ, 2014-15,Kharif     ,75.0,66,0.88
Arhar/Tur,Assam,KARIMGANJ, 2015-16,Kharif     ,70.0,62,0.89
Arhar/Tur,Assam,KARIMGANJ, 2016-17,Kharif     ,75.0,57,0.76
Arhar/Tur,Assam,KARIMGANJ, 2017-18,Kharif     ,65.0,25,0.38
Arhar/Tur,Assam,LAKHIMPUR, 2005-06,Kharif     ,59.0,41,0.69
Arhar/Tur,Assam,LAKHIMPUR, 2006-07,Kharif     ,59.0,41,0.69
Arhar/Tur,Assam,LAKHIMPUR, 2007-08,Kharif     ,60.0,42,0.70
Arhar/Tur,Assam,LAKHIMPUR, 2008-09,Kharif     ,54.0,37,0.69
Arhar/Tur,Assam,LAKHIMPUR, 2009-10,Kharif     ,50.0,35,0.70
Arhar/Tur,Assam,LAKHIMPUR, 2010-11,Kharif     ,218.0,153,0.70
Arhar/Tur,Assam,LAKHIMPUR, 2011-12,Kharif     ,121.0,92,0.76
Arhar/Tur,Assam,LAKHIMPUR, 2012-13,Kharif     ,48.0,41,0.85
Arhar/Tur,Assam,LAKHIMPUR, 2013-14,Kharif     ,34.0,29,0.85
Arhar/Tur,Assam,LAKHIMPUR, 2014-15,Kharif     ,30.0,36,1.20
Arhar/Tur,Assam,LAKHIMPUR, 2015-16,Kharif     ,20.0,19,0.95
Arhar/Tur,Assam,LAKHIMPUR, 2016-17,Kharif     ,24.0,23,0.96
Arhar/Tur,Assam,LAKHIMPUR, 2017-18,Kharif     ,29.0,26,0.90
Arhar/Tur,Assam,MARIGAON, 1998-99,Kharif     ,180.0,120,0.67
Arhar/Tur,Assam,MARIGAON, 1999-00,Kharif     ,300.0,200,0.67
Arhar/Tur,Assam,MARIGAON, 2000-01,Kharif     ,300.0,200,0.67
Arhar/Tur,Assam,MARIGAON, 2001-02,Kharif     ,240.0,160,0.67
Arhar/Tur,Assam,MARIGAON, 2002-03,Kharif     ,250.0,166,0.66
Arhar/Tur,Assam,MARIGAON, 2003-04,Kharif     ,200.0,120,0.60
Arhar/Tur,Assam,MARIGAON, 2004-05,Kharif     ,200.0,129,0.65
Arhar/Tur,Assam,MARIGAON, 2005-06,Kharif     ,140.0,89,0.64
Arhar/Tur,Assam,MARIGAON, 2006-07,Kharif     ,55.0,34,0.62
Arhar/Tur,Assam,MARIGAON, 2007-08,Kharif     ,51.0,32,0.63
Arhar/Tur,Assam,LAKHIMPUR, 2004-05,Kharif     ,70.0,49,0.70
Arhar/Tur,Assam,MARIGAON, 2009-10,Kharif     ,70.0,47,0.67
Arhar/Tur,Assam,LAKHIMPUR, 2003-04,Kharif     ,63.0,44,0.70
Arhar/Tur,Assam,LAKHIMPUR, 2001-02,Kharif     ,68.0,47,0.69
Arhar/Tur,Assam,KOKRAJHAR, 1998-99,Kharif     ,304.0,197,0.65
Arhar/Tur,Assam,KOKRAJHAR, 1999-00,Kharif     ,278.0,181,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2000-01,Kharif     ,274.0,178,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2001-02,Kharif     ,283.0,184,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2002-03,Kharif     ,300.0,195,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2003-04,Kharif     ,307.0,199,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2004-05,Kharif     ,322.0,209,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2005-06,Kharif     ,288.0,187,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2006-07,Kharif     ,280.0,182,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2007-08,Kharif     ,273.0,177,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2008-09,Kharif     ,265.0,173,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2009-10,Kharif     ,418.0,273,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2010-11,Kharif     ,536.0,350,0.65
Arhar/Tur,Assam,KOKRAJHAR, 2011-12,Kharif     ,470.0,364,0.77
Arhar/Tur,Assam,KOKRAJHAR, 2012-13,Kharif     ,439.0,381,0.87
Arhar/Tur,Assam,KOKRAJHAR, 2013-14,Kharif     ,429.0,372,0.87
Arhar/Tur,Assam,KOKRAJHAR, 2014-15,Kharif     ,440.0,437,0.99
Arhar/Tur,Assam,KOKRAJHAR, 2015-16,Kharif     ,445.0,431,0.97
Arhar/Tur,Assam,KOKRAJHAR, 2016-17,Kharif     ,450.0,392,0.87
Arhar/Tur,Assam,KOKRAJHAR, 2017-18,Kharif     ,438.0,383,0.87
Arhar/Tur,Assam,LAKHIMPUR, 1998-99,Kharif     ,77.0,54,0.70
Arhar/Tur,Assam,LAKHIMPUR, 1999-00,Kharif     ,70.0,49,0.70
Arhar/Tur,Assam,LAKHIMPUR, 2000-01,Kharif     ,80.0,56,0.70
Arhar/Tur,Assam,LAKHIMPUR, 2002-03,Kharif     ,59.0,42,0.71
Arhar/Tur,Assam,TINSUKIA, 2016-17,Kharif     ,78.0,45,0.58
Arhar/Tur,Assam,TINSUKIA, 2017-18,Kharif     ,83.0,48,0.58
Arhar/Tur,Assam,UDALGURI, 2006-07,Kharif     ,212.0,127,0.60
Arhar/Tur,Maharashtra,BHANDARA, 2016-17,Kharif     ,11824.0,22988,1.94
Arhar/Tur,Maharashtra,BHANDARA, 2017-18,Kharif     ,12305.0,13120,1.07
Arhar/Tur,Maharashtra,BHANDARA, 2018-19,Kharif     ,12865.0,12743,0.99
Arhar/Tur,Maharashtra,BULDHANA, 1998-99,Kharif     ,61600.0,59200,0.96
Arhar/Tur,Maharashtra,BULDHANA, 1999-00,Kharif     ,55700.0,42300,0.76
Arhar/Tur,Maharashtra,BULDHANA, 2000-01,Kharif     ,59100.0,23900,0.40
Arhar/Tur,Maharashtra,BULDHANA, 2001-02,Kharif     ,58300.0,39200,0.67
Arhar/Tur,Maharashtra,BULDHANA, 2002-03,Kharif     ,57400.0,40900,0.71
Arhar/Tur,Maharashtra,BULDHANA, 2003-04,Kharif     ,59500.0,41400,0.70
Arhar/Tur,Maharashtra,BULDHANA, 2004-05,Kharif     ,61600.0,37900,0.62
Arhar/Tur,Maharashtra,BHANDARA, 2015-16,Kharif     ,11500.0,5200,0.45
Arhar/Tur,Maharashtra,BULDHANA, 2005-06,Kharif     ,60800.0,31200,0.51
Arhar/Tur,Maharashtra,BULDHANA, 2007-08,Kharif     ,66300.0,65900,0.99
Arhar/Tur,Maharashtra,BULDHANA, 2008-09,Kharif     ,59600.0,30300,0.51
Arhar/Tur,Maharashtra,BULDHANA, 2009-10,Kharif     ,62100.0,71700,1.15
Arhar/Tur,Maharashtra,BULDHANA, 2010-11,Kharif     ,76800.0,42500,0.55
Arhar/Tur,Maharashtra,BULDHANA, 2011-12,Kharif     ,79500.0,44100,0.55
Arhar/Tur,Maharashtra,BULDHANA, 2012-13,Kharif     ,84100.0,43900,0.52
Arhar/Tur,Maharashtra,BULDHANA, 2013-14,Kharif     ,21100.0,14800,0.70
Arhar/Tur,Maharashtra,BULDHANA, 2014-15,Kharif     ,69600.0,18500,0.27
Arhar/Tur,Maharashtra,BULDHANA, 2015-16,Kharif     ,72600.0,24200,0.33
Arhar/Tur,Maharashtra,BULDHANA, 2016-17,Kharif     ,77864.0,64484,0.83
Arhar/Tur,Maharashtra,BULDHANA, 2006-07,Kharif     ,60300.0,48600,0.81
Arhar/Tur,Maharashtra,BHANDARA, 2014-15,Kharif     ,11600.0,4000,0.34
Arhar/Tur,Maharashtra,BHANDARA, 2013-14,Kharif     ,11300.0,7100,0.63
Arhar/Tur,Maharashtra,BHANDARA, 2012-13,Kharif     ,8900.0,9500,1.07
Arhar/Tur,Maharashtra,BEED, 2010-11,Kharif     ,62400.0,34100,0.55
Arhar/Tur,Maharashtra,BEED, 2011-12,Kharif     ,50200.0,28800,0.57
Arhar/Tur,Maharashtra,BEED, 2012-13,Kharif     ,50200.0,20300,0.40
Arhar/Tur,Maharashtra,BEED, 2013-14,Kharif     ,56400.0,37700,0.67
Arhar/Tur,Maharashtra,BEED, 2014-15,Kharif     ,60600.0,10200,0.17
Arhar/Tur,Maharashtra,BEED, 2015-16,Kharif     ,72300.0,11700,0.16
Arhar/Tur,Maharashtra,BEED, 2016-17,Kharif     ,89190.0,81624,0.92
Arhar/Tur,Maharashtra,BEED, 2017-18,Kharif     ,92600.0,52200,0.56
Arhar/Tur,Maharashtra,BEED, 2018-19,Kharif     ,51121.0,5609,0.11
Arhar/Tur,Maharashtra,BHANDARA, 1998-99,Kharif     ,10100.0,7600,0.75
Arhar/Tur,Maharashtra,BHANDARA, 1999-00,Kharif     ,6100.0,5400,0.89
Arhar/Tur,Maharashtra,BHANDARA, 2000-01,Kharif     ,5600.0,4300,0.77
Arhar/Tur,Maharashtra,BHANDARA, 2001-02,Kharif     ,5700.0,6100,1.07
Arhar/Tur,Maharashtra,BHANDARA, 2002-03,Kharif     ,7100.0,6300,0.89
Arhar/Tur,Maharashtra,BHANDARA, 2003-04,Kharif     ,7300.0,6900,0.95
Arhar/Tur,Maharashtra,BHANDARA, 2004-05,Kharif     ,7200.0,4400,0.61
Arhar/Tur,Maharashtra,BHANDARA, 2005-06,Kharif     ,7300.0,5700,0.78
Arhar/Tur,Maharashtra,BHANDARA, 2006-07,Kharif     ,7900.0,4500,0.57
Arhar/Tur,Maharashtra,BHANDARA, 2007-08,Kharif     ,8700.0,7400,0.85
Arhar/Tur,Maharashtra,BHANDARA, 2008-09,Kharif     ,8100.0,4700,0.58
Arhar/Tur,Maharashtra,BHANDARA, 2009-10,Kharif     ,7700.0,5400,0.70
Arhar/Tur,Maharashtra,BHANDARA, 2010-11,Kharif     ,8800.0,8300,0.94
Arhar/Tur,Maharashtra,BHANDARA, 2011-12,Kharif     ,9200.0,8000,0.87
Arhar/Tur,Maharashtra,BULDHANA, 2017-18,Kharif     ,76195.0,47788,0.63
Arhar/Tur,Maharashtra,BULDHANA, 2018-19,Kharif     ,88381.0,45400,0.51
Arhar/Tur,Maharashtra,CHANDRAPUR, 1998-99,Kharif     ,25200.0,12200,0.48
Arhar/Tur,Maharashtra,CHANDRAPUR, 1999-00,Kharif     ,27400.0,21200,0.77
Arhar/Tur,Maharashtra,DHULE, 2006-07,Kharif     ,8600.0,5500,0.64
Arhar/Tur,Maharashtra,DHULE, 2007-08,Kharif     ,9700.0,7700,0.79
Arhar/Tur,Maharashtra,DHULE, 2008-09,Kharif     ,7900.0,3700,0.47
Arhar/Tur,Maharashtra,DHULE, 2009-10,Kharif     ,7200.0,4300,0.60
Arhar/Tur,Maharashtra,DHULE, 2010-11,Kharif     ,9200.0,8200,0.89
Arhar/Tur,Maharashtra,DHULE, 2011-12,Kharif     ,7500.0,4400,0.59
Arhar/Tur,Maharashtra,DHULE, 2012-13,Kharif     ,8200.0,4000,0.49
Arhar/Tur,Maharashtra,DHULE, 2013-14,Kharif     ,9000.0,7500,0.83
Arhar/Tur,Maharashtra,DHULE, 2014-15,Kharif     ,11600.0,5200,0.45
Arhar/Tur,Maharashtra,DHULE, 2015-16,Kharif     ,15000.0,5300,0.35
Arhar/Tur,Maharashtra,DHULE, 2016-17,Kharif     ,9082.0,7639,0.84
Arhar/Tur,Maharashtra,DHULE, 2017-18,Kharif     ,9900.0,9300,0.94
Arhar/Tur,Maharashtra,DHULE, 2018-19,Kharif     ,11036.0,4240,0.38
Arhar/Tur,Maharashtra,GADCHIROLI, 1998-99,Kharif     ,1800.0,1300,0.72
Arhar/Tur,Maharashtra,GADCHIROLI, 1999-00,Kharif     ,1800.0,1700,0.94
Arhar/Tur,Maharashtra,GADCHIROLI, 2000-01,Kharif     ,1600.0,1200,0.75
Arhar/Tur,Maharashtra,GADCHIROLI, 2001-02,Kharif     ,1500.0,1600,1.07
Arhar/Tur,Maharashtra,GADCHIROLI, 2002-03,Kharif     ,1700.0,1500,0.88
Arhar/Tur,Maharashtra,GADCHIROLI, 2003-04,Kharif     ,2300.0,2200,0.96
Arhar/Tur,Maharashtra,GADCHIROLI, 2004-05,Kharif     ,2000.0,1200,0.60
Arhar/Tur,Maharashtra,GADCHIROLI, 2005-06,Kharif     ,2000.0,1600,0.80
Arhar/Tur,Maharashtra,GADCHIROLI, 2006-07,Kharif     ,2100.0,1200,0.57
Arhar/Tur,Maharashtra,GADCHIROLI, 2007-08,Kharif     ,3400.0,2900,0.85
Arhar/Tur,Maharashtra,DHULE, 2005-06,Kharif     ,8800.0,4500,0.51
Arhar/Tur,Maharashtra,BEED, 2009-10,Kharif     ,56100.0,25600,0.46
Arhar/Tur,Maharashtra,DHULE, 2004-05,Kharif     ,9000.0,3700,0.41
Arhar/Tur,Maharashtra,DHULE, 2002-03,Kharif     ,9200.0,2700,0.29
Arhar/Tur,Maharashtra,CHANDRAPUR, 2000-01,Kharif     ,26900.0,11400,0.42
Arhar/Tur,Maharashtra,CHANDRAPUR, 2001-02,Kharif     ,27400.0,21700,0.79
Arhar/Tur,Maharashtra,CHANDRAPUR, 2002-03,Kharif     ,26800.0,9100,0.34
Arhar/Tur,Maharashtra,CHANDRAPUR, 2003-04,Kharif     ,26400.0,17400,0.66
Arhar/Tur,Maharashtra,CHANDRAPUR, 2004-05,Kharif     ,25400.0,7500,0.30
Arhar/Tur,Maharashtra,CHANDRAPUR, 2005-06,Kharif     ,23400.0,9000,0.38
Arhar/Tur,Maharashtra,CHANDRAPUR, 2006-07,Kharif     ,23400.0,10500,0.45
Arhar/Tur,Maharashtra,CHANDRAPUR, 2007-08,Kharif     ,32600.0,21500,0.66
Arhar/Tur,Maharashtra,CHANDRAPUR, 2008-09,Kharif     ,27900.0,16900,0.61
Arhar/Tur,Maharashtra,CHANDRAPUR, 2009-10,Kharif     ,31400.0,36600,1.17
Arhar/Tur,Maharashtra,CHANDRAPUR, 2010-11,Kharif     ,39600.0,34100,0.86
